date,FG384104005.Q,FG154104005.Q,FG153165105.Q,FG153166000.Q,FG144104005.Q,FG104104005.Q,FG314104005.Q,FG214104005.Q,FG794104005.Q,FG264104005.Q
1974:Q2,10.356293201015083,9.330229419495188,8.658216103649817,6.853712512400478,15.375805447491258,13.873938103613833,3.8813496749395835,6.928336897912462,26.76639954711868,28.251507321274765
1974:Q3,9.11564392780667,8.820664455528574,9.571545833094236,4.831618592228396,12.01348266288916,9.729323408880497,4.770313897856782,7.045284061747405,30.11003348845301,16.85885402699562
1974:Q4,7.568402165053502,7.5338066758978295,8.886852954649564,-0.834206416668314,9.095956642868725,8.238632826353976,6.378736860447834,3.902987861358578,20.236175372603817,17.726694400365968
1975:Q1,7.010839028771909,5.0173328146263785,7.63105744993907,1.0464229470201956,4.898188645610477,3.163380020235736,16.3256040377645,4.3417077704081875,-6.356644897864492,19.986037152126595
1975:Q2,9.052417556691834,6.186449603270231,7.5066848516465905,-1.3094316370241672,3.8734281689205536,1.4261411054401223,27.002878213763093,4.135447302029239,1.8544930201126055,11.108068995189111
1975:Q3,9.006060959329194,9.03419249237528,9.384565572321181,5.91336144436101,3.95892619940501,2.812138322558622,21.76115473650765,2.6917596602852587,-3.7810377126051535,11.761870330200049
1975:Q4,10.193666132673581,12.933768864450778,12.1092952106467,9.822567652346935,3.5515675042039683,2.4587508136143255,18.36884485493692,9.863602391629298,25.276373973468097,24.335481644875475
1976:Q1,10.55717792595555,10.391629329455347,12.709573566666013,9.305493825967652,7.437204927707289,5.362207915001956,16.497162119335044,10.302745727323702,1.0323634810702416,16.66240736008178
1976:Q2,11.159199636026255,10.715213886762957,9.794399463320577,8.546278176586258,7.788990086058598,7.242484054939878,17.597985639379644,11.38621121821794,9.502926142677236,14.488357569809974
1976:Q3,10.080754966941575,10.193085266321662,12.26852376177072,9.134822060026718,8.512543605233965,7.928155669174405,14.142404685864221,6.511274166645061,8.524063474605093,15.768402927249248
1976:Q4,10.17423084155704,13.838904893252579,13.222037528370043,13.88934708680277,8.8788654734537,8.626753786049933,9.36765751879218,4.505466002780837,28.148956370180382,23.979375252373604
1977:Q1,11.263124650929791,13.788683062860313,14.942570971603624,12.344460410288214,11.450469634832778,10.20234062512197,9.071109912079626,6.803178741117605,-3.1918027198501404,7.223847305242768
1977:Q2,11.242020855015536,15.31575180184295,14.989121700855163,17.326648826259273,11.115885738900113,9.675372175759536,5.67780798177511,10.342402769513713,22.690139531164625,9.993945975034354
1977:Q3,13.623838036992215,14.832914217493279,16.600507826749496,14.647846167582529,10.90347543242696,10.466936943192895,18.671935424414627,8.28733091322071,12.5202646867726,15.274275053204953
1977:Q4,12.71692302984303,15.197284419669272,16.158486086572438,14.831983274672012,13.523036054172948,14.40573864901368,9.859321821904192,7.171780189387768,37.6979490974928,7.990174830226845
1978:Q1,13.240339410459868,15.29261799546611,16.37752758305597,14.977802274134364,13.390278532589367,13.80102254270534,9.315697753792533,14.418831612437296,3.8893888662191096,0.9037537804661093
1978:Q2,13.733575968457098,17.618138380791617,15.209285561640604,21.915809334241835,12.96972655800222,11.225280879291738,8.6880498504956,14.292442699482667,29.40712425229674,10.80711120236812
1978:Q3,13.456133072127447,16.002647639069103,17.116519174041297,15.590226569035853,11.059194061411217,7.986503152973225,13.383660320488891,13.701879351867346,14.392792774209518,8.256972443437407
1978:Q4,12.202602816847673,14.988112526332104,17.652917499101264,13.467357206716246,12.519958013288846,10.923638250819248,5.586846294834575,15.903031326284392,33.92933586866706,27.279998694112077
1979:Q1,10.853199212398797,14.81359667591894,17.361682431583834,14.526910907309551,12.496906081255146,12.373926853267433,1.7310762491588711,10.185351199759134,7.591271689429623,8.223281143635127
1979:Q2,12.000709072754368,14.091321116365835,14.173479453535668,13.859116597943496,14.710387010603524,10.90490746522388,5.049403638454993,8.690718112480535,28.547836593086906,11.010398215331254
1979:Q3,13.130998772212488,14.595311005693148,15.353695651039084,13.760510023562825,13.329322588316447,10.806768087328397,12.129406863585976,8.833956488889749,19.139740687384236,31.57219004479194
1979:Q4,10.288381049997454,12.854010242764389,15.129501900299624,10.825981022167355,10.793147594952144,8.895063399575584,6.242698547054585,7.154545511982158,27.140071387486547,5.217135522515777
1980:Q1,9.918497213314875,9.909892543426766,11.494525379691408,5.05025153969364,11.946853709616711,10.3798614917017,7.493490928627517,6.9369615413263155,11.111569024880954,8.688106242246207
1980:Q2,7.231140437752972,4.010508675708521,7.281792147784523,-7.040789544220059,6.3732333429477945,3.832079917602999,15.064590153737143,6.340374126002122,12.694408649578696,16.28960414726829
1980:Q3,8.919367439527555,8.645447455103605,11.185767140181794,1.6897575633021282,7.69876236902704,5.382539242121195,12.507819015846538,6.9213213213213205,11.1181970911365,10.608084825989444
1980:Q4,11.00782394820891,11.275352230322966,11.693728900733053,4.269429964059163,12.032112959992638,12.011979419795143,10.529282054198179,6.697327327150035,23.014212861186977,12.173749175539433
1981:Q1,9.338799803479363,6.23896712193535,7.808955172331915,5.944800080437041,9.602031224940433,7.248702148019076,14.86359035984368,7.963209206988857,3.0893703750054855,15.638632472799042
1981:Q2,10.863318115311786,9.022363512858373,9.09027391082495,6.307977991841543,15.129138113698678,17.571353890445533,8.709278389678596,5.225297545339903,24.084718747314433,16.407673992172747
1981:Q3,9.35305382501019,6.510736698078443,6.094313002739936,7.549536637536898,13.090502198084394,15.467291771576097,7.4738557952938685,9.196358323030235,22.852091512364325,7.670264841815247
1981:Q4,9.85708274644728,6.117710400331181,5.184747145187602,1.9361182039917646,11.270584736397522,11.46204126344367,14.083662089738807,8.780921930879906,15.335381908878897,51.142166491762566
1982:Q1,9.446070052113702,4.579280075988339,5.424633437547896,5.9873187926389715,10.365538406721289,11.770353963362327,15.058061388625696,11.617668402973761,4.02779945159061,24.72962630182224
1982:Q2,8.897472951700815,5.0379796689879655,3.6049344193822006,5.394246858038279,10.832342016602452,11.277291191201199,10.714471522962237,11.395288094864963,22.4829951209688,21.320830154726426
1982:Q3,11.05139627361587,4.084019857286539,3.2631012379507753,2.513181403641013,10.615100008918137,10.708343907313054,23.603986114572358,9.843384539588133,8.138584223820208,12.48522911834785
1982:Q4,9.838769312643231,8.393411871296848,6.460328915930378,5.6911270596972665,3.9384799350353825,1.790285767569534,22.22701765315299,10.228599330287986,16.982201941722717,10.568610377868762
1983:Q1,10.916901435451194,7.547217043508082,8.532014449535723,6.018380814583659,6.10808774881069,3.0861944550031497,24.139178247432312,10.428881466694378,1.24969100374222,5.594484750441583
1983:Q2,12.651464301239928,11.029852565489827,9.235266219499211,9.421709665323192,8.244653129033056,8.132758051427926,21.2808686268232,14.813384146485085,15.339434503483131,10.653654136253673
1983:Q3,12.211655097193766,11.732673596884972,10.884521070477113,12.83250681754219,10.367119687672412,10.85883014821908,17.03039876479909,8.754329581975313,14.156984528938354,18.406501314958774
1983:Q4,10.634851966912732,13.811495939662896,11.271824031785242,18.319914432468646,10.347623328694525,9.716981318525182,7.032915346803289,9.946635075935554,19.431691980638185,-18.534019642760665
1984:Q1,14.782681256207217,12.864264718920282,13.056797661019864,17.852085290798826,14.357421934594477,14.225391514665493,19.777276868915344,10.073973832651282,6.838080257217752,15.377422648720346
1984:Q2,14.419712783665044,12.800563001512847,10.418514943617255,21.361082600116628,16.997992287221482,18.024106508781315,13.550984332371854,11.782823731495466,20.151145289872417,23.010005944436596
1984:Q3,13.659031552825892,9.671818831718458,9.426234361650835,14.606036960398406,14.257938480389324,14.199593936517616,17.64135274933724,14.948823274365196,18.344508590884274,-0.07282435056114794
1984:Q4,13.251407007571078,12.987107909522521,10.989637609716631,15.101285505107139,15.346088851088147,16.553948397762884,12.551380767672091,6.972589009456574,20.674859045178188,6.062138554088957
1985:Q1,15.130003264124614,15.409065810152365,15.534539698574914,18.889673822220196,11.349730988657532,10.982117230915286,18.931611937505846,20.09680044545338,9.427230527244594,-0.7806681866677067
1985:Q2,13.562199408076486,12.932886517911546,9.604284231285915,14.390023420010644,11.11206701690422,10.677065273073218,15.552490100721887,21.029215482722822,21.249558267623783,0.8772353332585563
1985:Q3,12.811171109105468,15.084708269591735,15.965032366863511,14.935671900435857,8.862708971856668,10.649135475781481,14.732862308871505,15.754138781261007,21.893064930795056,0.6134917658819781
1985:Q4,19.25162020172204,19.276088692368386,13.686979726400178,12.117346400695892,11.056894581736685,16.3293668677256,17.49110736615142,58.995904521293276,26.676757378632278,6.2414170453827555
1986:Q1,9.372540721235726,9.373411831767484,10.90985065323265,9.073920605856129,10.019083206819271,10.889536504972776,11.20330348873109,2.1524314421379165,14.100836819453832,11.97006241170005
1986:Q2,12.588129682344116,8.96438670382968,10.875256073953352,10.803383434112758,11.292143864113573,13.134584909258523,16.409264384302023,20.13207566547678,24.035482616496004,-1.21045188535217
1986:Q3,11.934316439272683,12.860409259954386,15.498362899625384,10.075168858994262,11.260903806710724,13.903226874655704,13.575191907407161,7.015671555268109,23.524946485671354,8.659265506363058
1986:Q4,12.126855039658924,12.449881503521583,15.11232045026348,5.422681611959073,11.782155998431534,15.481942364560442,11.874413683129102,13.009188140667922,28.697873805673918,-6.568440451286246
1987:Q1,7.61544676931885,7.259240799513314,13.83800357059691,-2.0253468496522125,5.605119491092912,4.615572975800046,7.307019654314789,17.35125576695518,16.639583387030356,5.7489029256569175
1987:Q2,10.08849379001105,12.642458955601768,14.90589687723514,7.167022886025391,7.439937715244954,8.915471613809771,11.201523122244062,8.559093527160035,20.59329773477868,-6.947248294914934
1987:Q3,8.793315947073378,10.525347454023462,11.359356420716061,7.997510594790031,8.936673988796677,10.870726266046777,5.882554480962831,10.040571494158803,15.594354998483997,1.87328639779266
1987:Q4,8.700600231109409,7.3338295215148035,11.509878969117308,5.977746882776715,9.156186441186833,11.128432425661824,9.255979136858326,10.178320197452011,5.473217559133758,13.5043429358551
1988:Q1,9.002497734617403,9.27472641309627,10.565923022921666,8.372838657964046,9.79514332082038,10.77467818850367,9.160679025134344,4.7316799908850955,7.408994703803895,3.2739617477966587
1988:Q2,9.1290738527346509,10.089105647917656,12.331088954520608,7.139011642253079,9.80680232043919,10.458495992376932,8.233255559374301,5.664465018186766,14.45462587672271,1.1297414606749518
1988:Q3,9.02644233488193,9.823234875900505,10.982140379759715,5.509687407884914,9.75119611953288,10.17555945331318,8.313253858420383,5.415583334104388,10.236292130543402,-2.2915927536297573
1988:Q4,8.528790901711327,8.41033857731502,11.13876649008232,5.006562553499077,9.46264426769736,11.435493508825324,7.684287675616528,7.607705843285915,16.221520717474927,-0.6553010346155205
1989:Q1,6.996275939482585,7.049691206789219,7.5814371257055395,6.090664863138515,7.14403390314962,8.352437235028304,8.01817718746266,3.5299903785209,13.399106356896754,2.2031702753143914
1989:Q2,7.714292978811045,9.454877798426512,9.804026865471025,7.008309927060323,8.214783731912894,10.14798033031044,6.156092493336933,3.8273461493955345,9.434006928967555,-8.17178819607986
1989:Q3,6.679797484775622,8.892905566325567,11.517178996004185,4.543144886738956,4.50645840582834,4.806850192014194,7.450042413045317,5.265047078786824,4.436494665427655,4.8179951478281735
1989:Q4,7.794461950162865,10.838794239266067,13.222159734424196,6.5997696411098925,4.7057320760392845,5.164217627149738,8.079130389485996,8.20535508722325,12.109138213359694,0.14013563975476348
1990:Q1,7.7861149364861975,7.6417346595561595,9.218879478110955,2.2281396541391474,5.898519303375843,7.8038111889185915,10.686109688543748,7.827129044322123,4.366134030884618,-0.5883173429340293
1990:Q2,6.363356945400772,7.124768379487913,9.327841530635348,2.2202206212144855,3.88525640767768,6.039019063303113,9.633986579541133,4.31710628056061,7.937247382488205,10.399521176992616
1990:Q3,5.698754089758813,5.861058212651284,8.003138752899371,3.8689494201463996,2.7762311978288516,4.11690110129803,10.768879429238575,2.440427535184888,7.2965034499501895,5.258183884121912
1990:Q4,5.712907784346864,5.840658768393067,7.4303851806311565,-0.8878937335471573,1.799398119685289,3.184285308249011,11.161014726995095,5.085335606923478,13.847082266058452,4.853308882534716
1991:Q1,3.9409496442147156,6.125558867106159,7.936489301465483,0.22744061980298183,-1.6152805111130473,-2.0773004351932127,8.24851219064056,4.974166098643315,3.8382537980087235,13.472879249355046
1991:Q2,5.054284885463005,6.0583777969816355,8.729822677479362,-0.9743474572495506,-0.0010547188802666038,-0.002761344397815151,10.003394397876166,6.1961179464039695,4.970786859950231,-16.6116891517956
1991:Q3,4.386531276697719,3.2845789680391153,3.1288197825518926,-2.312570752524304,-3.279687279660986,-2.2240990259215736,13.686078600078073,9.95494982700558,7.269302731666015,5.4209858888067695
1991:Q4,5.258127759729582,6.61216535093021,7.549613931365304,-1.2283440793577016,-3.4341210215781772,-3.8521304929862774,11.054203128755196,14.664852668060988,10.858175490351565,9.259817735849971
1992:Q1,4.8232726890631925,5.372992113938733,7.376136572983154,0.8276308545687063,0.02437660342546586,0.7470065463493406,11.52347361035894,-0.11432044089912953,4.400922844792299,2.542333713382172
1992:Q2,4.219391655222493,3.813369215086283,4.224137631729522,-0.9257667461794992,-0.794846832636506,0.01630780039368242,11.221285664475014,2.0075474474556163,11.048113388977184,13.396384435976369
1992:Q3,5.414825155109614,5.322191086689499,6.724929866345618,1.568599555788304,0.22840319662208777,1.6527825038784274,11.400098949654154,5.180383962079342,9.199121520527468,2.6707060264439857
1992:Q4,3.8407234361627824,5.938259877784445,7.015918171410085,3.026969445053566,-0.7014585632753586,-0.11519795747972385,7.872743951148729,-0.9614180730820182,6.971189801520147,-0.772692988428844
1993:Q1,4.334473349832999,4.1552193246419495,3.4588685492151092,3.8821779189082037,1.7920589052274567,4.058840458187111,6.74687205929787,5.939063954339767,9.77988173232405,10.502667742232534
1993:Q2,6.582685124285064,5.948788704509425,6.915135298018282,5.102346225490416,3.605931857429983,5.768765786710963,10.269669514841803,7.1473708551455015,8.579523866902893,14.152992193331288
1993:Q3,6.199807557692893,6.842880723183464,5.836501224170307,8.184881013852916,3.9354812021807497,6.423942460835046,7.522748891260064,7.121055206060897,14.065799992728707,24.79545913728099
1993:Q4,5.494986465668006,6.889541421397912,5.378992218677349,11.858304307449826,2.9354403398582187,4.368477386960235,8.054032695160295,0.5866748286410085,11.457902057818941,10.014166181419188
1994:Q1,4.592915614081019,6.72625276501278,5.655088621590192,11.970515781978381,5.965066282187089,8.223990459948324,2.7074689122395816,-1.7613318022946478,16.312433276897746,-21.393817119209714
1994:Q2,5.427252882301858,7.176414437452144,5.302788129278775,14.778203412718739,5.099257259139573,6.661120809141952,7.311385025261223,-6.379705463394552,10.1027785372148,-1.6801773575635264
1994:Q3,5.263436333845723,6.450014611310265,4.742253211224673,14.368742461632584,5.571298809155239,6.950292376947696,5.28256101181502,-0.5622584436677235,10.648742028079798,2.0740381791477938
1994:Q4,5.38288747255543,9.001581090640709,6.089902052903476,16.630979893263525,5.450636063390019,6.967509005480091,4.782784319441889,-7.293451133410274,14.009168295621341,9.565642061847111
1995:Q1,4.809853719745467,6.357442032646435,4.777945289825132,14.577914701596603,6.952336289571136,8.06591344952706,3.71414388610413,-5.596327557509672,8.662009927040968,13.600308296757666
1995:Q2,7.047734328559063,6.996842006104768,5.112710289327082,13.844958629194803,7.258794606317476,8.838348264787939,10.274298995909446,-5.395569065905652,10.54422457803629,12.811362593029996
1995:Q3,4.5002987034664095,7.832011281077582,5.067789123298242,13.925335508030228,4.587898556816023,4.566404480882998,3.046274907673098,-5.086558144863618,11.806561149027784,17.48478516038416
1995:Q4,2.9848760309650455,6.028567944447405,4.159135991740999,12.36183589726166,4.473018323241132,4.593975664730624,0.265096592045977,-6.333839813770526,14.577439845183704,16.23915415480028
1996:Q1,6.288577937035715,8.811336037458936,7.65465642804158,9.99768867278455,5.601911976998584,5.658224030683458,6.095653847887196,-2.0461720944343735,10.5067299451083,8.99323944086132
1996:Q2,6.2350491132180625,7.142902137357177,6.209867751058538,9.194339612792767,7.085002243328155,7.504100518591357,6.129423730862626,-1.332253737109492,13.721897764478111,7.425693533625672
1996:Q3,4.703707950846906,5.47029971063199,4.754506914406715,7.372894536070312,5.937899979341984,5.61926685728692,4.466358069252133,-3.4267628746949836,8.767324310825083,20.053594102881792
1996:Q4,3.543375402350039,6.015176369021226,5.479376737979076,8.47203720690116,3.7632428544463097,2.9563696802180917,1.4267279299961437,-1.0994554798422418,16.322547134190494,17.623005407288538
1997:Q1,5.259190795491847,6.590668003653692,6.748186137007636,3.281946936833825,7.095978262800348,6.94235198158575,2.4548902894452116,2.065990495996524,6.25523969702199,5.641061682434417
1997:Q2,5.567665399157653,6.10703149310133,5.075267332139779,5.747125541819892,8.516736574608377,8.878616421486454,2.389640726147635,2.935597351191254,14.531480610889208,11.379445905194988
1997:Q3,6.8169058751739575,7.140661962211563,7.91646618112046,5.685674436955349,11.024457227276727,12.11775387513935,1.8206506907832816,7.0502451613288635,9.199321246952508,16.069039720611254
1997:Q4,5.00825499781437,5.737540678621891,4.1552846806477515,6.9216628156642575,8.962342998727541,8.935954754971224,-0.847760251592502,7.4042370229761945,14.165057392922959,6.925366525270171
1998:Q1,7.037423661726742,7.712827761746431,8.54304211861071,2.4886825650124798,12.670557911093544,12.67955826571517,0.10700413461943246,5.8022309375348256,17.521673048456694,14.120363342678571
1998:Q2,8.472937177542967,8.571126538821787,7.015903214225832,12.201152212745319,13.893338817796172,13.962075163662933,2.507334031672866,6.540695760890879,18.910441300678563,11.691853750285928
1998:Q3,5.359052337129138,6.138823702395366,6.190648106435456,6.7625973608536185,11.139589707535553,10.645815147674496,-2.687345199149748,5.692245567492184,17.70557095329573,-2.345340001331457
1998:Q4,6.685415695641144,8.81795331847114,9.632838887433165,6.751764563113646,10.597834021340502,9.948589114275972,-0.9455985400558203,6.221701536845332,16.39315053470988,-3.7843566655268646
1999:Q1,7.159500955163897,9.242968295647605,10.336210913705504,8.448995054368641,11.911044384321531,11.699351631935576,-1.3561756288078217,5.440661709124181,17.64213020885141,1.934633050522985
