date,FA893190005.Q,FA543077073.Q,FA103190005.Q,FA113193003.Q,FA313190005.Q,FA223073045.Q,FA713193005.Q,FA763190005.Q,FA753193005.Q,FA743193005.Q,FA473193005.Q,FA513190005.Q,FA543190005.Q,FA403190005.Q,FA613190005.Q,FA643193075.Q,FA663190005.Q,FA733190005.Q,FA503190005.Q,FA263190005.Q,FA893090005.Q,FA153090005.Q,FA103090005.Q,FA113090005.Q,FA313091105.Q,FA213093003.Q,FA713090005.Q,FA763090005.Q,FA753093005.Q,FA743093005.Q,FA473093005.Q,FA513090005.Q,FA543090005.Q,FA573090005.Q,FA343073045.Q,FA223090005.Q,FA633093005.Q,FA653093005.Q,FA563093003.Q,FA403093005.Q,FA673090543.Q,FA613090005.Q,FA643093075.Q,FA663090005.Q,FA733090005.Q,FA503093023.Q,FA263090005.Q,FA903090005.Q
1991:Q1,599482,-504,256595,-608,78600,30524,2484,16753,15752,-260,2204,23400,45452,5336,31108,-20,100766,-3868,-4484,252,367473,6676,177766,8888,252,3220,-13146,7209,19468,-368,-6874,0,53719,36848,25520,14840,-41458,-38138,0,-13048,0,19143,952,116715,-8504,0,-2208,232009
1991:Q2,126466,-892,37725,1392,3467,64748,-17469,13802,-9816,-1028,743,9036,53224,7452,33642,308,-2634,1564,-69607,808,315034,8800,8950,13076,808,1076,-4488,-19594,-13680,-652,17422,0,-9318,80643,31187,68160,55552,14326,0,-2732,0,14236,-356,51594,-540,0,564,-188568
1991:Q3,281755,-892,259819,9392,-24724,73108,15239,-103670,9160,-1268,1407,11868,24216,24724,13976,220,65618,-4220,-93965,1748,225311,8924,-8886,5904,1748,-5727,-2632,-27500,17468,-700,17941,0,24084,34120,32984,74184,-45536,10832,0,8868,0,3994,2284,88649,-10632,0,-5060,56445
1991:Q4,385534,-520,138322,4392,122589,78179,-2030,11533,3112,-940,-894,28740,23328,-5636,17638,644,-81131,-2296,49416,1088,-112615,15700,-318286,8812,1088,15923,10956,-12957,-3272,-372,-8845,-8432,-7178,70153,33073,76535,-482,14280,0,31980,0,7067,2620,-45566,6792,0,-2204,498148
1992:Q1,1411185,-228,1027018,13836,29763,70225,-8094,-3879,-4024,1956,979,20464,32552,48124,-2849,-2268,126834,-2300,62805,272,922873,15968,584399,4984,272,-15156,-10172,-12362,2304,-80,1033,0,-6068,126260,26655,70693,-18836,159023,0,-60060,0,-13850,-2048,151957,-81104,0,-940,488312
1992:Q2,97234,-60,-62836,13836,22756,66013,-6464,58203,3612,756,882,24880,16444,-16264,-40805,-808,-10246,-8,26788,556,-36495,18216,-227785,2936,556,6188,-2786,28392,1544,-1132,4745,0,3064,23756,34184,66025,34224,20421,0,13056,0,-20385,-372,-41437,-1744,0,1840,133728
1992:Q3,348996,132,93501,8836,33269,45578,9301,-72664,19444,444,671,25192,-15228,17952,39120,-1764,140132,13148,-7151,-916,600345,19084,360,6348,-916,-11960,11838,7123,23248,-956,14036,0,3410,80684,29389,42762,-12261,45190,0,9956,0,7742,1872,313781,8408,0,1208,-251349
1992:Q4,53790,348,142366,18840,37573,71049,2330,34336,-15416,1156,-1604,22704,-65448,708,21254,-1628,-198016,3412,-20529,356,-294650,16580,-79075,6092,356,7804,-7660,-38057,-14320,-540,-3754,7392,-12054,-27658,33625,73077,7109,-45366,0,-12176,0,-1492,-3268,-212737,9432,0,2040,348440
1993:Q1,345619,472,160102,5056,44735,64935,-13675,26116,3660,1140,1964,17456,6388,-51260,-3870,-1848,184593,144,-101813,1324,341984,13256,151154,12784,1324,-29468,3382,-30474,6720,-572,-9618,0,4974,-67807,32375,65307,-2744,-31289,0,-24928,0,11829,644,239778,-4396,0,-248,3635
1993:Q2,390764,480,93329,5056,17030,72770,5489,106407,1344,1368,730,12880,19804,23280,73065,-632,-64220,-4260,25156,1688,211693,10948,67900,14464,1688,-12016,7430,15766,6772,-180,3307,0,17448,55266,34414,73122,28105,-58515,0,6036,0,10659,-108,-80647,15400,0,-5568,179071
1993:Q3,191740,480,19921,5060,18958,57927,5610,-89399,3792,1472,-300,13232,-8820,-12960,25039,-1180,129331,-932,22261,2248,521388,15732,75842,17496,2248,6932,-428,2583,3572,-408,17693,0,-26302,2718,23658,56235,5050,77579,0,29260,0,24322,4224,187327,-2880,0,-1064,-329649
1993:Q4,221665,492,102115,5056,43721,75449,5192,62681,-13596,1572,787,17196,15940,14688,-13867,-724,-80485,-7340,-3191,-4020,247088,7592,203780,18568,-4020,8020,176,9195,-20084,-600,-2211,-34640,-10116,13425,31229,74677,19833,-58899,0,12184,0,-11207,-4036,-26438,23016,0,-2356,-25423
1994:Q1,703565,552,15866,4800,32650,87643,-8687,366861,18896,-120,1077,16264,68660,-50756,-8527,-2968,190578,4460,-33539,-144,931356,13096,27593,22096,-144,8036,-50,264943,23108,964,-18795,0,45638,164547,29606,86495,27688,63421,0,-45668,0,-14634,972,230687,-1588,0,3344,-227791
1994:Q2,215946,592,-108856,19804,21882,85775,10676,209858,24272,796,1194,15164,38412,-31660,7363,-2464,-41009,-3112,-33400,660,305377,9624,33090,17384,660,8064,4404,78186,29848,504,4960,0,-37276,4107,31754,86783,6162,56860,0,1832,0,-15569,528,-828,-13764,0,-1936,-89431
1994:Q3,-93189,564,-132055,19804,19685,111646,-4223,-185155,9776,1228,1995,15604,-27396,-10936,45142,-3152,60198,-3860,-13390,1336,277811,17716,98537,19768,1336,14768,1986,-32357,4204,-24,-5284,0,28111,-73201,24109,113874,-34908,-29249,0,400,0,2603,3188,111198,15164,0,-4128,-371001
1994:Q4,133004,576,27483,19804,61935,17874,5038,-13320,5524,5436,2902,17712,79080,-13652,20234,332,-90087,-1076,-11321,-1472,356526,13184,310759,16844,-1472,53516,4086,-23059,-4548,-1924,6982,116,-7058,-487,35223,17698,13298,34480,0,22456,-120,-37284,4816,-118289,24608,0,-7300,-223522
1995:Q1,433000,724,26569,13604,2111,61086,-11764,100899,5120,-584,-4911,37360,-34444,-16732,39964,-348,200468,-1600,15466,12,408912,26504,209179,36972,12,-11824,334,-79665,-9052,-1624,-25882,0,25705,-10383,26131,59646,-36011,-36001,0,-45664,0,16302,760,256840,7364,0,-732,24089
1995:Q2,173715,760,65762,13604,39426,90322,16316,-119026,39372,4160,-1625,40092,34508,21308,53950,-588,-119733,-5904,963,48,264703,26552,3917,37348,48,166040,-5648,5855,-13732,1456,6840,0,-22526,68315,34042,91738,28128,34052,0,19692,0,-4116,2100,-232010,21576,0,-4964,-90989
1995:Q3,536093,776,281611,13604,48043,90121,-11374,-61752,-15172,-108,111,-7876,16204,7156,46674,-352,91551,11936,23972,968,757120,-2948,257957,35604,968,57332,-12272,-10424,7964,528,13823,0,11730,140264,25703,91133,-7271,-54123,0,46868,0,27131,-652,112734,10100,0,4972,-221027
1995:Q4,666459,780,397551,13604,124364,73252,11410,97121,-6616,8212,501,44260,20828,4360,-23184,-180,-67818,-1284,-30674,-28,474261,13740,144764,39776,-28,9708,4800,-80011,-22300,6008,4935,-27868,34327,118136,110060,73120,58354,46232,0,-24328,0,-17992,-1932,-35076,23604,0,-3768,192198
1996:Q1,721138,728,283745,29432,-41540,108984,-12636,-37118,-29340,-548,1487,13356,2952,3112,7229,-184,282855,-2172,110207,588,907813,3332,451856,34168,588,-99452,-6026,-10096,-20672,-772,-19545,0,-23212,109825,-27008,110404,11013,-40640,0,-36204,0,-14234,-5112,487535,3972,0,-1908,-186675
1996:Q2,362994,792,45413,29432,32333,92508,13716,166017,-12140,-1144,398,8252,9904,-23600,11413,-252,-21464,1164,11297,-1044,235370,4524,63358,34028,-1044,-88796,-500,192931,-14008,464,2472,0,8850,105547,20537,93636,-33603,-60363,0,1644,0,3284,-2664,-110788,13872,0,1988,127624
1996:Q3,803793,776,362636,29432,5292,107260,-3247,34019,-1808,3328,273,22752,28408,-1700,34932,-308,111660,6760,63661,-332,865464,13380,160775,38032,-332,99712,13176,58649,-1132,1708,11858,0,-9527,138296,34928,106580,-13426,-25405,0,2964,0,70255,-3504,183815,-13548,0,-1788,-61672
1996:Q4,207461,756,197848,29432,48992,100420,-53,-55426,34960,608,159,-13048,21440,18660,-6710,-4740,-134359,55160,-87002,364,240657,10352,-115013,38636,364,95164,3022,-105849,-1028,1696,7983,-2520,46818,98264,29732,101424,63732,32120,0,59292,0,15994,-2488,-154005,16160,0,808,-33197
1997:Q1,986311,268,115826,60996,10157,74533,-17205,121677,40716,8832,-21258,9376,-63532,24988,24951,-2860,424171,28444,146131,100,895655,13040,-39988,50152,100,104220,-1122,94531,6244,588,-62738,228,26314,67439,28205,82997,9264,-1433,0,-82052,0,-4978,-3516,592224,17272,0,-1336,90656
1997:Q2,234607,292,-80053,55996,55554,66577,18492,88193,-6812,4328,125,8052,34452,-26132,-78166,-6244,50612,20980,28317,44,242613,13732,-387140,54964,44,52748,8666,37555,-7708,1464,19116,264,-4336,130743,33114,90605,-54755,45406,0,30540,236,35212,-9356,135115,16672,0,-288,-8007
1997:Q3,528410,312,4731,55996,-16371,68895,-12400,-12012,-6580,4064,-2853,33520,-5356,19624,165541,-10372,105606,11608,124339,116,872070,22112,126549,59048,116,110132,-3636,26668,-5464,-52,14395,288,32284,107181,24393,86983,26064,5791,0,12152,132,14951,-8392,193854,23148,0,3372,-343660
1997:Q4,49218,340,-91726,51000,67232,109183,16216,100808,22892,1540,-887,-7924,88916,10116,-83574,-14332,-210609,18828,-28354,-448,136084,128,-292225,62316,-448,26680,1114,17726,11644,5364,20554,-45504,24781,144623,29824,121819,88080,96228,0,69736,0,29971,-23348,-299205,46728,0,-504,-86866
1998:Q1,1217458,-156,223384,102120,12042,95790,-24444,-182311,-7980,2964,7896,15208,87472,54868,-153603,-17664,856997,21988,122797,88,909836,9176,-241595,115392,88,151044,-858,-217135,-7940,236,-22983,-188,57011,133456,35758,120650,62301,-48666,0,-59700,28,-111246,-11764,895923,48808,0,2040,307622
1998:Q2,684341,1204,307015,87120,51075,118586,3809,97648,21992,3224,-460,2844,-14204,-11772,-26894,8088,-34915,4324,65554,104,784056,1104,250996,132024,104,-39272,5460,89380,17828,1328,-2662,-148,9349,111414,36599,132282,-129371,16846,0,23348,1928,42351,4180,24228,55820,0,-1060,-99715
1998:Q3,400774,-2000,129674,82120,4916,116758,2527,41140,-17508,1840,-6027,11640,19896,6232,59965,16776,-144733,6672,71438,-552,1340613,12944,425811,135656,-552,44544,7092,-997,17820,2264,13840,-132,35882,95614,24780,114442,23456,178308,0,2736,1108,10996,24480,124843,44196,0,1484,-939839
1998:Q4,1018170,-4536,1144462,97120,28475,93109,18399,-8668,-8656,17104,779,-19844,22876,18416,103679,37724,-316501,14204,-219752,-220,715392,2056,906539,116540,-220,-141740,7844,-15864,-2752,8536,39978,-40340,-33506,57517,27783,125017,62754,-48508,0,33228,236,-13293,39500,-404886,-7992,0,-3036,302779
1999:Q1,1362613,4820,530156,63668,25809,122803,-17656,81625,-27088,2776,5173,1484,127908,-31904,44575,-3880,391265,4764,35829,488,909649,-796,71470,102444,488,7000,-13390,116320,-7716,-28,-31665,348,49860,164642,35009,132607,-27104,-39172,0,-38240,4696,27642,1720,330322,23608,0,-416,452964
1999:Q2,1110436,332,455422,83668,43458,130834,20297,10854,-4380,5116,-2678,25584,30792,-15868,40422,-2008,113592,20936,153616,448,564968,3976,-56484,69096,448,-29728,1464,192818,-10052,1644,884,392,-1077,109012,38122,145666,5779,-74357,0,10352,6432,42533,-2860,38104,54340,0,18464,545468
1999:Q3,646436,176,342671,73664,11923,130738,-7037,-5061,58152,6948,-5018,35364,119196,-20444,75555,4020,-192723,7736,10109,468,652457,25444,329693,83752,468,-9928,4814,-114560,6576,724,-5919,424,10222,115628,26443,131498,-5203,19165,0,28768,2124,36757,3000,-8129,-31112,0,1808,-6021
1999:Q4,800266,3124,528692,73668,37051,135478,-931,25942,1820,-6064,5968,-45788,-129952,22104,163545,-6316,-230037,47412,173420,1132,-364920,-120,-443647,74656,1132,-20752,1746,-44613,20592,-6428,-21091,-19060,-67422,29599,30407,160678,116372,-4828,0,18920,0,24996,3872,-188394,-33488,0,1952,1165186
2000:Q1,2043931,-2972,315532,89240,26591,116469,3962,194008,11984,2776,658,24924,32588,13924,384421,-1252,788534,-52844,82928,12460,2185898,20888,913402,88164,-1176,-7564,-2838,-1093,-16544,-1352,16401,16972,14860,-25607,34231,118625,-66002,-59588,0,-32832,2884,179512,-2728,983267,26996,140,-13120,-141967
2000:Q2,1148464,772,733012,75240,45098,88224,45988,-143816,-11184,2256,632,37444,26364,-14900,11144,144,-49550,11200,276528,13868,1692987,29712,1043028,101420,236,-23788,-988,130986,-9932,1628,4286,17024,59862,121829,39710,82644,58716,111170,0,28216,12296,28095,-536,-153419,8548,0,2244,-544523
2000:Q3,934256,-592,760641,90644,30483,-59047,-15413,15801,29760,6544,-3011,26612,10124,-37876,81797,548,-127845,180036,-68982,14032,1732427,31904,1088343,85476,404,2304,4496,-33559,9068,1744,3743,17096,58541,88954,22619,-62963,88756,60141,0,22876,6068,22829,1524,50842,31492,0,129728,-798171
2000:Q4,947598,3240,599104,88640,113303,196797,-32416,177319,11500,-8768,13,8260,-32852,29504,85476,1460,-438307,13816,117244,14264,2121419,7100,1438535,84428,632,-60912,3614,75182,2760,-10460,17122,63964,35500,110753,110995,185189,-48583,227022,0,-34244,8560,-8781,4916,-134813,30040,420,12480,-1173822
2001:Q1,1483519,-3292,583382,55160,-40858,78314,22270,73568,37688,-1000,-7224,44488,-73164,128964,202378,-800,136532,6332,214924,25856,1720631,23548,1472022,113548,-400,3284,-4946,-198330,-2028,1892,30987,45785,211802,-8756,-41502,63006,-103741,-84687,0,-1804,11188,85610,-1464,4369,95960,0,5288,-237112
2001:Q2,895782,-1080,174523,55160,32903,59915,24250,-161294,-31740,-4252,7594,60816,117664,-15172,2898,1048,563038,77580,-94432,26364,1304773,66824,229629,129316,104,8000,2808,-15546,-5692,2864,4837,40920,7185,99420,28823,62943,83677,-59359,0,3060,23716,-17244,-648,552653,19224,0,37260,-408991
2001:Q3,213803,3172,1503,55160,11818,91194,-20215,194476,18320,4192,-4125,108608,-17756,77988,-34431,400,-125053,48736,-226561,26376,1716969,82292,866807,119504,120,-29548,4512,205096,32416,1580,40529,41610,12845,-78131,33178,74598,-2253,133298,0,31288,12364,18457,4632,44828,31248,0,35700,-1503167
2001:Q4,932835,-596,121974,55160,22290,215750,-36696,-255623,-70896,18020,-3602,48632,112636,-3508,32215,2036,340031,10440,298437,26136,455352,30032,-459817,157844,-112,-44672,-4068,134951,-30472,17180,-43853,68024,-24629,165718,36958,221846,-1971,-61984,0,-10400,11624,55833,1960,338070,-81664,-240,-20808,477483
2002:Q1,940547,1328,235166,18720,46113,62151,26745,169611,-72960,2980,5955,63800,184924,-16588,70612,604,104303,62640,-37510,11952,933702,29856,198654,39108,32,-22088,2446,103598,-816,3996,54648,-5352,-46234,176556,37453,55451,-71915,-25742,0,-864,32272,38959,-1808,261088,21380,0,53024,6845
2002:Q2,523044,-520,188729,18720,40125,211810,21042,172292,116856,-3968,-2662,72876,13184,27628,6559,220,-239741,-8196,-123667,11756,553258,60936,567255,41952,-164,-43188,6202,11823,8864,2296,-43293,21312,34759,-33054,32201,187282,79545,46768,0,21788,20844,40307,4704,-473513,-25024,0,-17344,-30214
2002:Q3,312054,2880,38552,18724,13619,-189928,-26628,130956,42432,6224,1071,64292,28016,80376,97634,1168,-126743,11520,105566,12324,915009,50568,627432,42792,416,-21492,-4068,163846,864,-1064,8512,12316,22688,-40409,38571,-216444,-26219,164900,0,44600,14308,25964,6020,-22456,19628,0,3736,-602955
2002:Q4,814601,-72,283131,18720,45620,545841,-21259,322953,-6528,-8076,3339,88256,-94840,57988,24997,-1320,-298555,10124,-167775,12056,509652,28092,-143438,39864,136,-22604,932,233222,8008,-29380,573,23824,-2624,193457,38980,573525,-17635,-36330,0,22304,12248,35190,876,-452332,26144,152,-23532,304949
2003:Q1,1271083,2764,202406,23388,49629,-225451,15956,-153450,-13528,6172,8676,110392,226608,-28496,98436,2884,760171,-10148,163214,31460,877755,72892,158545,18816,0,-14628,312,-122529,-3292,5840,-13075,46076,88216,-31743,34005,-212007,-54158,-41795,0,5428,23136,86889,-220,781239,50292,0,-484,393328
2003:Q2,2997071,1364,38059,23388,46744,905465,10626,181107,129944,5036,-4514,72500,218904,5580,136794,-8,911626,3544,302944,7968,2161993,62336,-480999,18816,0,-10368,-272,196389,38916,-4436,-336,-6968,40904,126236,23724,957261,-16151,-19017,0,35424,26152,114525,2456,996488,56636,0,4276,835079
2003:Q3,546077,72,23726,23388,72801,186152,-21731,194333,-90176,11912,-3180,80768,40504,-53196,246343,-1972,-246871,14316,55604,13284,520697,91790,-142074,18676,0,-20,1518,208105,-47336,-2112,-10205,-1308,-56761,161795,52095,210452,-12248,-50609,0,17964,15928,74657,-1800,-42277,35932,0,-1464,25380
2003:Q4,581985,-384,146036,23388,70818,297476,-5283,92360,-23828,-9448,5950,92876,67156,-102936,-26128,1960,-69682,14092,-1134,8696,473364,24790,-204629,16980,0,-16764,3578,65520,-15072,-7976,-4784,-49208,-3451,173199,61960,346548,9861,-83690,0,15164,20344,42377,-852,40774,32452,180,6064,108620
2004:Q1,1629171,-296,206172,68768,58168,219344,16432,-6178,2528,11392,15228,34380,214052,87948,149003,9212,458973,22456,71248,-9660,1682584,53220,172436,193544,0,12052,-588,-120853,-6220,1400,2660,-44272,86876,14654,36072,229912,16571,202771,0,-20300,29880,3087,6212,778474,32496,0,2500,-53413
2004:Q2,968949,3096,462676,68768,54129,-217536,6043,-66601,-50272,9292,-239,51340,35808,-116940,46476,-10452,516865,55564,115763,5168,758121,49578,322112,193804,0,-25696,-3186,370826,18756,-3048,6340,-5612,-6267,138715,29844,-173412,-49886,-278734,0,-6252,18976,-20658,-9580,145974,-3196,0,48724,210828
2004:Q3,1253847,1340,157908,68768,51265,553318,-6952,-96230,40668,12628,-9230,149360,-1984,39928,29053,5844,160549,16808,89424,-8620,1954562,86704,329279,193956,0,73392,-22,171731,-2056,10024,-5043,7652,-21335,58994,34393,532426,28009,67305,0,26680,14384,29491,7380,303139,6592,0,1488,-700715
2004:Q4,1454645,1880,409546,68768,71942,-361738,-10504,498185,-1564,9792,1837,37832,33648,-47744,-23237,3188,337252,30640,393919,1004,1261529,29354,51800,194120,0,-106756,9926,518680,-5556,-4580,-4337,59248,28542,149073,61679,-308402,47630,17650,5412,17832,11756,19380,3776,412489,26372,164,26276,193115
2005:Q1,1573156,1056,504697,142696,49639,72476,1224,136060,56824,1404,6497,45228,107348,41048,-123118,-7612,369912,40048,66933,60796,1464463,77471,530446,211024,0,14244,-7702,-131865,-2220,1176,7786,39420,25573,93776,25593,76056,-94588,-27794,4960,85384,27252,-1680,-1732,532668,-46680,176,25720,108693
2005:Q2,1273332,2840,653916,142700,42727,398831,-15195,-71902,-6456,-3220,10315,94156,1624,-2704,40337,5676,-18879,50104,-78097,26560,1948782,55137,811149,212080,0,34200,-2936,211606,12848,-1532,-3512,38596,-11455,97264,22490,425299,-193624,-3652,116,-42364,10148,26557,7524,176374,57204,-144,9408,-675450
2005:Q3,1420808,-2956,283476,142696,55857,527813,-4052,-361353,91424,-776,-1294,209644,97948,-888,134807,776,75681,4040,141758,26208,2105597,126348,662391,211196,0,57544,-3204,-230410,9032,900,2755,35784,16484,94503,33717,539013,87102,5404,2012,-194484,11648,156299,748,388866,85596,108,6244,-684788
2005:Q4,610335,2560,255744,142696,137629,65881,22520,256139,-99388,1308,-5046,43052,-90516,-45040,95602,15188,-343415,30460,94205,30756,1509331,81696,400540,211588,0,-4960,1120,320557,-5964,-192,-6046,49404,2670,81240,91793,83233,156102,29526,4348,167376,10700,43856,11908,-292177,54256,-148,16904,-898996
2006:Q1,2057905,796,71764,144608,31226,-182008,12677,437884,60340,-2400,-1449,-18080,109872,50380,-67619,-13668,1145737,14940,263739,-832,2516246,32567,687022,316588,0,-69376,-1426,271493,16116,3268,-7705,-96412,658,72054,24399,-7792,-37593,-29268,9372,-33596,16936,-113814,-12900,1455199,22300,212,-2056,-458341
2006:Q2,309593,724,277687,144608,56312,246032,-48231,-114880,100524,724,-3735,-11296,63564,36920,3639,2560,-191320,-15424,-228562,-10252,1760452,26358,1156042,316660,0,45160,3940,60880,8964,9352,-15129,-7916,32392,62047,26513,231524,-158526,-91572,9620,18468,45576,-53696,-1704,28083,63856,-304,-56136,-1450858
2006:Q3,1168456,228,271738,144608,38444,384677,-27262,-207385,-57400,-11056,1870,6636,69944,-55136,11166,8008,347310,30420,205122,6524,2210219,23152,525612,316344,0,18572,-858,-102556,4996,-9332,21170,-20324,63480,67593,16968,406381,87906,42855,4280,35120,8428,-59030,12412,740041,21836,164,-14992,-1041763
2006:Q4,634269,656,-79959,144608,146171,378249,68680,-345954,-28908,-4920,-7601,-23196,10528,15248,161155,17192,-8424,71820,126416,-7492,1361252,9627,261562,316572,0,5460,-1376,-313689,-16696,-732,22399,-70980,72178,69628,109708,416301,166993,-108120,10628,-32708,16880,105685,15588,219017,114448,-112,-27008,-726983
2007:Q1,2760352,2144,518600,93888,13473,404655,-40639,173917,75120,-3652,11180,48248,133468,-8036,-60871,-9608,1398811,-39384,25447,23592,3577383,44117,721700,281256,0,45228,46,156268,14764,1744,1281,17884,10324,50125,8248,407263,-27589,-51700,8056,35520,9936,-53055,-16080,1899668,2176,68,10136,-817032
2007:Q2,1811198,120,371305,93888,121734,-217705,-48315,336767,26100,-1292,-14036,28196,73296,29532,64408,-7952,789581,37140,96275,32156,1422015,30664,585308,281088,0,-71404,1566,-100549,13920,9144,10491,-34440,65800,62852,82741,-172577,-243573,-183266,1208,67216,17316,-6743,-5908,886280,113652,-44,11272,389183
2007:Q3,83015,1864,253080,93884,52095,459440,-19681,-112327,15968,-7596,-30150,45032,131352,18908,-102589,11964,-696006,82220,-149319,34876,1105044,69658,550474,282040,0,41540,2358,62022,33164,-380,11067,-19624,8497,52761,18401,492168,116925,2006,15008,-19476,11344,15461,7296,-718146,41652,-136,28964,-1022030
2007:Q4,-354035,0,253827,93888,95538,155395,100603,-142848,-17880,-33776,10547,-74980,-9108,-3348,133995,6748,-854627,139212,-340545,133324,355374,21165,468504,281992,0,23428,97684,-62746,-28452,13960,-3743,-13240,119715,41552,80689,147655,254845,193977,11968,24916,1068,99681,-2356,-1546433,52892,232,76420,-709409
2008:Q1,603761,5344,4571,114288,24488,-10699,-19580,306047,66864,2572,19733,55544,18996,115960,34908,4168,-215592,19136,82345,-25332,544214,77096,-631590,37648,0,45108,-4202,486658,63028,2764,-7857,164480,36220,77900,22584,-60979,-117216,85766,14932,-57244,-4932,983,6516,139947,151196,452,14956,59547
