date,FU656006403.Q,FU654090000.Q,FU653034003.Q,FU652051003.Q,FU654022005.Q,FU653069100.Q,FU653061105.Q,FU653061703.Q,FU653062003.Q,FU653063005.Q,FU653069803.Q,FU653064100.Q,FU653093005.Q,FU653164205.Q,FU657005005.Q,FU654090500.Q,FU654091600.Q,FU654092603.Q,FU654091403.Q,FU654091303.Q,FU654091203.Q
1993:Q4,80,72541,0,-1650,49052,-1650,15521,18701,9922,6558,0,30921,-5782,72541,80,8859,25808,17638,13504,7317,8262
1994:Q1,-101,51425,0,4901,-8927,4901,-15719,-20760,2567,20084,0,41735,13716,51425,-101,7357,20504,18565,14022,-4578,2918
1994:Q2,-385,30122,0,386,-10380,386,-915,-1670,-13529,5348,0,32161,7955,30122,-385,6258,22840,9063,6947,-8053,-783
1994:Q3,-1629,29401,0,1785,5524,1785,-1661,-2609,10101,-2092,0,29292,-7200,29401,-1629,4951,20819,11909,4248,-7573,-201
1994:Q4,-3099,3349,0,-722,-25969,-722,1621,1579,-21049,-7398,0,13133,16907,3349,-3099,3889,17007,6790,1688,-12572,-9703
1995:Q1,-1380,23941,0,169,9221,169,742,-1335,18153,-8508,0,25929,-11378,23941,-1380,3503,21993,1006,740,-1130,1033
1995:Q2,-1148,33044,0,2631,-7111,2631,-8744,-13112,-1431,13545,0,34403,3121,33044,-1148,4850,25327,3832,1470,3472,-1469
1995:Q3,-1163,49377,0,-1785,30801,-1785,11646,11929,370,8641,0,34728,-14367,49377,-1163,6702,37061,4035,2731,4697,288
1995:Q4,-1606,62481,0,1347,32570,1347,9837,9297,8253,3836,199,8201,20164,62481,-1606,9820,44306,5118,5589,6055,723
1996:Q1,-1362,88965,0,-309,30863,-309,2068,14716,-351,14739,199,71416,-13204,88965,-1362,11016,56011,16779,7114,7910,425
1996:Q2,-1287,76147,0,1020,19468,1020,-3788,6486,2564,13186,199,74024,-18564,76147,-1287,12076,53197,14767,4168,3152,442
1996:Q3,-1760,52227,0,1764,17882,1764,-5363,6061,-752,16172,199,41243,-8861,52227,-1760,9478,34931,8476,3513,5269,-254
1996:Q4,-2012,67748,0,-959,9835,-959,-8403,1419,5319,12459,199,41616,17057,67748,-2012,10354,42878,11240,5032,7327,885
1997:Q1,-2494,71438,0,2350,18333,2350,2459,1916,-174,11782,858,52990,-3093,71438,-2494,10225,45794,13540,6122,5363,228
1997:Q2,-2584,70888,0,2719,14427,2719,1735,1114,2764,6095,858,43941,8943,70888,-2584,12113,41936,14753,5381,8570,-117
1997:Q3,-2059,92377,0,-142,36676,-142,3137,3703,5403,24575,859,57149,-2165,92377,-2059,11675,58164,10556,6264,13273,3867
1997:Q4,-775,95749,0,874,21338,874,4788,6351,2476,6849,858,39866,32813,95749,-775,12600,62085,3378,7399,18299,4331
1998:Q1,-2473,101270,0,-1372,45496,-1372,4365,11302,7233,23968,566,70401,-13821,101270,-2473,13008,58899,5562,8284,23023,5219
1998:Q2,-2372,96960,0,2796,30050,2796,-2830,34,4967,25083,909,60387,2818,96960,-2372,13930,57603,10716,4691,18014,5540
1998:Q3,-2396,43905,0,1874,348,1874,-10059,-9613,5041,13105,585,1359,39739,43905,-2396,7378,20460,-3263,1860,18303,6029
1998:Q4,-2384,59702,0,-2937,28677,-2937,-3332,-2045,8970,28021,605,37598,-4241,59702,-2384,10982,30519,-1264,4949,19209,5924
1999:Q1,-3068,61562,0,1182,24218,1182,-21,15339,5506,2212,389,45683,-9910,61562,-3068,8126,40405,-6357,525,19924,6639
1999:Q2,-2538,74466,0,1458,49730,1458,248,18299,5735,23990,1036,41223,-18981,74466,-2538,10499,60014,3860,932,8092,1401
1999:Q3,-2715,39720,0,-596,5520,-596,-6546,5331,2977,4354,826,36356,-2386,39720,-2715,6058,36129,245,-464,5838,-2240
1999:Q4,-3488,64004,0,2385,4395,2385,-5512,6572,-5370,6320,619,50126,6479,64004,-3488,13940,62737,17844,-3481,-3054,-9992
2000:Q1,-3703,108073,0,957,-10040,957,-2808,-4787,-8913,5511,1248,130682,-14774,108073,-3703,21697,99655,47266,-18226,-12987,-7197
2000:Q2,-3875,72664,0,5230,-5512,5230,1684,1484,-7261,-6649,1244,41249,30453,72664,-3875,15440,70265,11150,-5048,839,-3857
2000:Q3,-3750,60921,0,1962,8918,1962,6146,10611,1437,-11238,971,44513,4557,60921,-3750,11488,55629,7359,-4457,1678,1300
2000:Q4,-3392,53493,0,-937,-27775,-937,2506,3197,-5718,-26823,861,16894,64450,53493,-3392,9427,50833,-3105,531,2634,2726
2001:Q1,-2587,43396,0,-6227,24684,-6227,-1940,23007,7989,1855,-2194,46407,-19274,43396,-2587,331,11217,-4829,2794,28828,6133
2001:Q2,-2764,76105,0,-2253,47682,-2253,997,34535,4700,9703,-2648,47230,-13906,76105,-2764,12626,51675,972,4847,16859,2195
2001:Q3,-2804,9224,0,-632,-24174,-632,-14278,-3004,2966,-9226,-1424,13929,21525,9224,-2804,-3686,-23098,-11847,2634,34633,7157
2001:Q4,-2760,62770,0,-1559,46494,-1559,7511,29658,8058,2826,-1039,25402,-6528,62770,-2760,10847,32364,-3931,6229,24136,4213
2002:Q1,-3204,102672,0,3787,57358,3787,2336,14604,4823,31808,105,46001,-4579,102672,-3204,11312,53226,3989,9209,31512,5477
2002:Q2,-2957,49379,0,-4410,7711,-4410,-1965,3406,6018,4662,127,34779,11172,49379,-2957,2559,-10,2719,6412,34345,6221
2002:Q3,-2560,-2886,0,-1610,15283,-1610,8104,32533,2781,-26525,87,-45483,28837,-2886,-2560,-12284,-61431,-8011,-2847,57773,12076
2002:Q4,-2127,33830,0,2232,26677,2232,3169,9570,1541,10165,193,2759,1969,33830,-2127,4624,-772,-46,3979,29906,971
2003:Q1,-1744,47850,0,-2,49206,-2,8686,25128,7304,8090,-250,4721,-5825,47850,-1744,1467,-8582,-682,4488,48882,4031
2003:Q2,-1291,95935,0,1314,65011,1314,4806,19039,6734,33118,-243,41591,-11738,95935,-1291,13998,43540,4031,13331,31755,3378
2003:Q3,-1159,56454,0,5,12537,5,-1022,2742,-959,11771,-235,68825,-24678,56454,-1159,14839,55174,8082,14436,-16858,-4317
2003:Q4,-1304,82513,0,3901,32024,3901,3888,-6143,-3507,33885,-382,53507,-6537,82513,-1304,19314,46979,17578,15543,4278,-1795
2004:Q1,-1872,123223,0,17111,-38091,17111,-18181,-76597,2190,37386,1485,85778,56940,123223,-1872,15321,59528,26680,21692,12814,2577
2004:Q2,-2029,27280,0,-17757,83436,-17757,32080,103314,-6938,-27263,2848,38926,-80173,27280,-2029,9573,24279,12584,13828,-13416,-9999
2004:Q3,-1793,48734,0,903,8258,903,3421,5135,-4372,3171,2485,32827,4261,48734,-1793,5762,12454,10504,12359,13266,177
2004:Q4,-1285,88906,0,5608,23927,5608,3360,-5602,-2039,22600,2802,35349,21220,88906,-1285,14490,28894,28400,15840,16101,-297
2005:Q1,-680,82112,0,4201,14688,4201,5714,-3037,4094,3716,2248,58118,2857,82112,-680,7739,14734,34290,19513,10275,2993
2005:Q2,-760,61882,0,-1069,33009,-1069,-2115,11017,6303,18873,2705,43219,-15982,61882,-760,10616,10421,18406,15696,14215,3127
2005:Q3,-1433,64030,0,-635,43906,-635,12073,27140,2598,2730,2178,27974,-9393,64030,-1433,3971,3335,22012,11628,21021,6122
2005:Q4,-2869,78016,0,-1754,25439,-1754,7639,21638,-169,-1915,3414,27528,23389,78016,-2869,5524,16741,42337,10494,8139,395
2006:Q1,-970,134480,0,8479,51692,8479,1536,-12818,6706,47789,1832,75418,-2941,134480,-970,10455,32642,62902,6701,23959,8165
2006:Q2,-884,41228,0,418,32284,418,-4588,12327,5576,18551,2456,31174,-25104,41228,-884,6621,-4861,29899,5050,8613,2426
2006:Q3,-528,48022,0,1922,33791,1922,1537,7445,5408,17479,1858,10278,173,48022,-528,5936,-8783,23423,8733,19281,5297
2006:Q4,-76,122423,0,-3089,99020,-3089,5844,42732,10557,42976,3655,41491,-18654,122423,-76,15919,15051,51174,16363,32018,7773
2007:Q1,927,141202,0,-618,53272,-618,6747,16167,10065,20911,10827,92572,-14851,141202,927,4981,18547,46388,17690,47153,11128
2007:Q2,-61,99152,0,-1993,82540,-1993,1770,49202,8572,24989,11512,44489,-37396,99152,-61,13244,-12562,38513,16514,48364,7859
2007:Q3,-83,40170,0,1711,34513,1711,-7358,-1203,-919,42282,7109,3285,-6448,40170,-83,6095,-22820,30042,10583,19707,2785
2007:Q4,1045,95574,0,1531,69505,1531,4509,41641,22322,-498,6620,-31031,48949,95574,1045,17821,-7028,51708,17666,34878,-1349
2008:Q1,-1384,27961,0,-106,-1665,-106,-336,-9178,7227,728,3179,8302,18251,27961,-1384,-4376,-38082,-2451,8267,51544,8683
2008:Q2,-2492,101202,0,5997,69637,5997,-11479,-46,10928,64237,2597,41210,-18239,101202,-2492,13042,13377,19399,13077,41633,13715
2008:Q3,-2142,-55739,0,-5382,-6209,-5382,18560,-3204,7093,-23276,6191,-52341,2002,-55739,-2142,-11039,-41748,-32424,-6115,17620,6928
2008:Q4,-625,-131348,0,-11266,-206457,-11266,-4215,-79765,-22748,-88463,436,-44862,130801,-131348,-625,-3376,-41942,-28960,-17820,-31364,-11261
2009:Q1,-3727,29420,0,-10903,91000,-10903,36566,39264,14234,11839,585,-16471,-34791,29420,-3727,-234,-16867,-14344,-5659,52037,14253
2009:Q2,-6615,169544,0,5105,130587,5105,30639,16929,23926,53988,449,65184,-31781,169544,-6615,19725,35218,15095,14645,84656,19930
2009:Q3,-5937,171541,0,7580,157266,7580,30249,29604,26248,63585,353,44810,-38468,171541,-5937,12600,1379,15817,12920,112157,29269
2009:Q4,-2527,162948,0,6333,137600,6333,10964,-8939,20204,109038,-78,12678,6415,162948,-2527,14292,-12079,31015,17099,109056,17856
2010:Q1,672,151159,0,-1189,153818,-1189,50585,20042,21482,62898,-1714,49616,-49372,151159,672,5485,5297,23296,17027,88968,16571
2010:Q2,-994,79194,0,-10846,103320,-10846,47628,68852,11383,-13697,654,13649,-27583,79194,-994,7025,-14486,7353,9403,68292,8632
2010:Q3,642,81291,0,4400,109041,4400,13662,-16681,9458,98202,1539,-10106,-23583,81291,642,3083,-31823,3234,8169,87202,14509
2010:Q4,710,84117,6903,-10455,76214,1442,17928,2507,-9372,63709,-1311,15834,-3068,84117,710,9157,-4511,43624,21524,39305,-15825
2011:Q1,147,100844,14424,4465,-34528,7216,-14186,-97458,-15179,85079,12176,66924,37383,100844,147,-918,16520,20654,28893,51054,-16277
2011:Q2,-1096,76388,4506,-16539,-12231,-19692,-4522,227,-5887,17643,12993,22059,65600,76388,-1096,-1206,-18065,7777,17542,68875,260
2011:Q3,-4135,-27511,-11565,-29048,-159968,-10337,-18853,28060,1208,-160046,-4467,-39880,217417,-27511,-4135,-5020,-62158,-2820,5448,28182,3838
2011:Q4,-2748,50895,17450,8336,243700,1875,68638,140093,12394,20700,-1790,-42271,-174530,50895,-2748,5179,-31705,2702,13355,53484,13060
2012:Q1,614,134137,21005,14783,191023,26,66102,39838,20058,64999,719,28,-93421,134137,614,-570,-12039,8221,29764,88490,19701
2012:Q2,956,82639,-3528,1977,66448,-6200,2151,40869,18418,11210,5025,-3247,15964,82639,956,1266,-31477,20946,10267,68071,14832
2012:Q3,994,87081,13443,3145,120917,2313,72888,-40374,17623,68467,1400,-20524,-31300,87081,994,-4852,-35553,-5182,21136,88405,18277
2012:Q4,-839,82672,-13112,-8789,102004,-2479,-43775,66276,14651,67331,5069,-22584,20084,82672,-839,-2380,-31306,9821,7708,86030,10418
2013:Q1,3709,193300,27583,11026,112439,-2146,26842,1508,13543,72692,20656,45462,-23866,193300,3709,-7373,24756,48310,33385,74104,12746
2013:Q2,-7214,44622,9270,-3205,-19094,8467,-28848,16751,-13474,-1990,18669,65120,-26138,44622,-7214,-8749,445,31729,24892,3424,-15868
2013:Q3,212,29124,35526,465,-58098,11878,-37192,-55244,-25664,48124,27908,43475,-20152,29124,212,-11602,13060,29465,23053,-11020,-25434
2013:Q4,-4595,79847,12624,-2236,3604,-11515,-15070,-4352,-13890,48431,14613,42743,8499,79847,-4595,-5157,29761,59919,15534,-8738,-16628
2014:Q1,87,125121,-23365,1575,-23813,5533,102657,-151098,-1697,20792,10874,68572,91278,125121,87,-15312,25947,37019,18339,36988,6828
2014:Q2,1574,91686,3665,-1224,71281,14920,8489,-15751,8207,55416,-5622,35128,-11542,91686,1574,-9557,-8303,27328,19274,43133,10255
2014:Q3,3750,33558,-4974,-3678,9454,-13395,69535,-60598,-2444,16356,-12886,19186,26456,33558,3750,-14515,-23433,26237,14324,5551,10879
2014:Q4,5660,60663,14562,-5611,58336,-2687,12627,27097,10999,10300,-18252,-28600,40228,60663,5660,-7525,5120,28814,6244,7695,12789
2015:Q1,-2154,105427,-4844,-741,68771,-7362,19871,14928,10732,30602,-4416,50642,-3985,105427,-2154,-13097,9384,29051,14942,40006,12045
2015:Q2,1624,60457,-14500,-3044,99181,-4496,31641,-25761,2726,95071,-1456,57660,-77384,60457,1624,-10880,-41229,50383,8989,40972,1341
2015:Q3,917,-48194,-22636,-9912,-39698,267,55514,-51996,-2650,-40833,-11693,9407,26338,-48194,917,-16645,-47523,35960,-5751,-31610,729
2015:Q4,1675,-18964,-9842,3664,10968,-2647,48296,-35420,5417,-4678,-13089,-59806,49141,-18964,1675,-3888,-22298,11209,-7896,-14056,14078
2016:Q1,13579,38274,6395,2354,14733,14421,1029,7863,19956,-28536,-5782,-2701,23275,38274,13579,-17096,-17789,23443,-3376,18300,17696
2016:Q2,9896,22497,-9035,2814,84279,-6699,54056,-10131,23630,23423,1111,-17566,-39106,22497,9896,-15119,-39128,-2455,2264,39131,22686
2016:Q3,5971,9642,9852,-15384,125547,-1075,37733,6660,20703,61526,5995,-47474,-68894,9642,5971,-15133,-58944,-17540,909,65204,20013
2016:Q4,2221,-41996,20843,5544,30902,2584,363,8527,-22925,42353,13210,-43942,-68553,-41996,2221,-13092,-46380,8036,-13125,32875,-23403
2017:Q1,-2073,90963,33038,-898,92063,7740,20206,-7699,11416,60400,14971,-30797,-17414,90963,-2073,-26489,-16292,11273,957,84419,10606
2017:Q2,-3800,87606,-8454,484,102324,-2011,49832,34473,11014,9016,7450,-2094,-12104,87606,-3800,-20146,-33364,35391,1002,72785,11791
2017:Q3,-4135,55166,31602,614,141147,51061,62687,-16743,10185,33957,-482,-31162,-86553,55166,-4135,-21903,-57571,25396,-1614,76546,12409
2017:Q4,-2212,83664,-26315,-12108,88605,-5831,54633,-7052,7387,39468,-3246,-69587,106315,83664,-2212,-25240,-51085,45619,1907,81365,5858
2018:Q1,670,79706,11626,-13338,155652,-7137,20383,23790,16215,102401,5842,1971,-82047,79706,670,-30515,-44502,42803,-218,67401,14222
2018:Q2,-552,29833,-4911,14636,97554,10723,22207,19736,7074,37814,14376,-22576,-69246,29833,-552,-21992,-37395,22896,-7137,47523,3946
2018:Q3,-950,4670,42344,-9548,51977,-31454,28691,4762,10225,39753,7009,-35894,-51218,4670,-950,-25797,-51174,-1305,-11643,60061,8729
2018:Q4,-3140,-178835,-66985,8340,-148521,-32149,-1548,-42666,-11438,-60720,-26615,-64530,119476,-178835,-3140,-26867,-28845,-23958,-40208,-78550,-7276
2019:Q1,-295,91245,61981,-4093,2154,-2713,12229,-26457,29435,-10340,-7838,-29583,68624,91245,-295,-23756,-12297,1548,-3802,75303,30495
2019:Q2,-3245,26365,113027,-8221,80749,19654,1733,14678,24782,19902,-9819,-32507,-116864,26365,-3245,-26719,-49892,-12064,-5656,69420,24556
2019:Q3,-2130,6741,-83946,-7553,123525,22322,44009,18609,24644,13941,-9906,-54846,39467,6741,-2130,-27994,-75493,-7454,-8707,72633,25760
2019:Q4,7585,82928,-12037,1776,145760,2340,38126,48106,26960,30228,-7582,-102468,57479,82928,7585,-26552,-68132,11801,2724,107671,28865
2020:Q1,9637,-290653,1256,-13865,-290158,-14274,-213133,-33841,-21995,-6915,-31227,-63120,106461,-290653,9637,-44967,-96214,11478,-47162,-141644,-17111
2020:Q2,1897,22024,9292,31376,143946,7748,-3986,9955,13189,117040,-58,-66656,-95876,22024,1897,-16425,-64159,-45988,2910,112077,17183
2020:Q3,-4175,6331,-31643,-29713,296883,-1144,109527,40296,36950,111254,-719,-170363,-58114,6331,-4175,-29421,-135189,-54147,-7179,172727,30119
2020:Q4,-9644,31855,10567,38649,172840,4952,108929,-7794,21552,45201,1818,-181204,-10815,31855,-9644,-27291,-86989,-51884,-7023,152489,25262
2021:Q1,4981,100304,26369,19124,293004,3965,119335,-25737,30940,164501,15917,-119782,-134328,100304,4981,-33101,-56776,-40368,314,167058,30075
2021:Q2,4248,49760,-8743,15170,78717,-4206,105796,-59556,33323,3360,17071,-34764,-17691,49760,4248,-53111,-105139,10986,4939,111603,27371
2021:Q3,1828,60336,14854,-7410,154080,-722,62581,4782,31201,56238,9668,-29055,-81801,60336,1828,-35263,-75770,19975,10953,76240,28937
2021:Q4,4544,4657,-33760,3224,69226,-9502,57958,-39398,13978,46190,12868,-133095,86194,4657,4544,-32653,-94408,42777,407,43002,12878
2022:Q1,4873,-103949,32111,-7788,84555,5700,25749,28015,-13632,38723,20607,-102424,-131010,-103949,4873,-35536,-26956,-3767,-5490,-42958,-24776
2022:Q2,4721,-279171,-37711,13132,-158755,-8537,-38806,15785,-51762,-75435,-10613,-67812,-17412,-279171,4721,-26429,-46855,-38691,-17767,-120340,-55517
2022:Q3,3093,-161720,1442,1690,-10390,1203,-12436,-10976,-13645,25464,-14023,-65955,-74484,-161720,3093,-22006,-61167,-17994,-15247,-54963,-12348
2022:Q4,2131,-255644,-36422,-974,-107120,1827,-20,9149,-51858,-66218,-14757,-152092,55721,-255644,2131,-18313,-81523,-47936,-23713,-63097,-39375
2023:Q1,2131,-34100,3670,8993,18704,-1258,-15322,53322,5059,-23097,-10243,-41541,-13683,-34100,2131,-34885,-48388,-19167,-14402,36206,11650
2023:Q2,2131,-71901,116,6704,103912,8841,177,63673,4859,26362,-7470,-77548,-97615,-71901,2131,-27217,-90270,-13122,-18715,48255,1953
2023:Q3,2131,-87786,-13166,-15427,59109,3913,23068,11208,-2035,22955,2039,-73664,-46677,-87786,2131,-31105,-87280,-8771,-21979,33916,-3672
2023:Q4,2131,-116110,7555,-4613,-47274,-12153,-8736,26332,-12571,-40146,-35,-124062,52319,-116110,2131,-28205,-89487,-1149,-15423,1011,-11062
2024:Q1,2131,12598,14083,1345,142751,2449,28309,14338,17188,80467,2081,-120353,-27309,12598,2131,-38139,-85625,-17255,-19111,118150,16440
